id,name,address,phone,dob
3304,Nicholas Taylor,"2304 Fallon Drive, Tiverton ON N0G 2T0",6479834361,1977-04-14
3505,David Thompson,"2019 90th Avenue, Delia AB T0J 0W0",5874109489,1978-06-06
3809,Jacob Baker,"1011 Tolmie St, Vancouver BC V6R 4C5",8194559797,1978-11-09
1394,Carolyn Craig,"3973 Brand Road, Saskatoon SK S7K 1W8",3064967410,1981-05-01
3919,William Jones,"969 Brand Road, Saskatoon SK S7K 1W8",5878866951,1982-11-02
2067,Jillian Long,"2422 Central Pkwy, Mississauga ON L5L 5S1",2893822567,1987-04-27
1995,Marie Diaz,"818 Thurston Dr, Orleans ON  K1C 1T1",4163708723,1988-01-22
2053,Victoria Collins,"1807 Albert Street,  Herbert SK S4P 3Y2",4184927213,1989-06-19
2444,David Gallegos,"3806 Fallon Drive, Durham ON N0G 1R0",8679954879,1991-12-03
2804,Michael Decker,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",7807149137,1992-03-23
1708,Lisa Charles,"4511 Main St,  Theodore SK S0A 4C0",7057868206,1992-11-24
3504,Laura Moore,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",8675891030,1993-10-19
4458,Steven Taylor,"4596 Duke Street, Montreal QC H3C 5K4",6134452855,1993-12-23
3127,Cindy Thompson,"622 Nelson Street, Big Trout Lake ON P0V 1G0",7784337945,1994-03-15
3539,William Nixon,"4096 rue Ellice, Joliette QC J6E 3E8",4188563589,1994-03-17
3362,Daniel Garrison,"4394 Islington Ave,  Toronto ON M9V 2X5",8194788984,1996-11-06
3649,Patrick Fields,"796 avenue Royale, Quebec QC G1P 4R5",7057548971,1997-09-08
1835,Samantha Donovan,"2893 Runnymede Rd, Toronto ON M6S 2Z7",9026897606,1997-11-19
2864,Sandra Roach DVM,"3229 Fallon Drive, Dungannon ON N0M 1R0",7092753541,1967-09-19
4172,Brendan Villarreal,"1260 Bay Street, Toronto ON M5J 2R8",4385384992,1968-10-10
3932,Jennifer Drake,"1507 St. John Street, Beechy SK S4P 3Y2",9023728629,1972-03-01
3031,Samantha Mercer,"291 Speers Road, Oakville ON L6H 3H5",3068253897,1972-07-21
3562,Melissa Watson,"173 Heritage Drive, Calgary AB T2V 2W2",7096621134,1973-03-13
3119,Jennifer Lee,"3723 Robsonn St, Vancouver BC V6B 3K9",7809013525,1977-03-24
4475,Donald Daniels,"1682 MacLaren Street, Ottawa ON K1P 5M7",6042859739,1977-11-07
4707,Phillip Moore,"4065 Eglinton Avenue, Tornoto ON M4P 16A",9025439530,1978-06-22
4028,Pamela Mendez,"3145 Richford Road, Napierville QC J0J 1L0",5816792242,1981-10-09
3066,Patrick Moreno,"2958 Beaver Creek, Thornhill ON L4J 1W2",8199801519,1982-02-02
3483,Joann Gonzales,"2169 St. Paul Street, St Catharines ON L2S 2K4",8078868575,1985-03-20
3641,Amber Washington,"1914 Parkdale Ave, Cornwall ON K6J 3P7",6139291116,1985-06-10
3884,Terry Zimmerman,"3385 40th Street, Calgary AB T2K 0P7",4039363566,1985-11-01
3052,Laurie Greene,"1942 Victoria Park Ave, Toronto ON M2J 3T7",5199239124,1986-04-08
3472,Justin Burnett,"615 90th Avenue, Schuler AB T0J 3B0",2044288208,1991-01-01
3908,Virginia Smith,"1536 Blanshard, Victoria BC V8W 2H9",2269388279,1991-03-27
1051,Cheryl Mays,"1306 Merivale Road, Kanata ON K2K 1L9",6047653869,1991-07-22
4183,Darlene Singleton,"699 Nelson Street, Hudson ON P0V 1X0",5813031005,1992-08-03
3206,Gina Brown,"1163 Weir Crescent, Toronto ON M1E 3T8",7059629916,1996-02-27
1948,Lisa Chang,"3504 Rose Street, Regina SK S4P 3Y2",2892694891,1997-12-25
3182,Amber Oneill,"2290 rue de la Gauchetière, Montreal QC H3B 2M3",4037604213,1963-12-19
2522,Holly Dillon,"2893 137th Avenue, Edmonton AB T5M 3K3",4509889251,1965-02-03
1201,Miranda Lewis,"391 St. John Street, Viscount SK S4P 3Y2",4039382890,1967-04-03
4046,Christina Miller,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",5146314645,1974-11-06
3913,Laura Campbell,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",4034383827,1974-12-03
3734,Yolanda Walker,"4896 Whitmore Road,  Fort Erie ON L0L 0L0",5145015434,1974-12-12
4290,Nicole Costa,"3705 Nelson Street, Delvin ON POW 1C0",9054566620,1975-06-20
1294,Ashley Gregory,"4588 Merivale Road, Stittsville ON K2S 1B9",6477399795,1977-04-14
3779,Faith Rios," 2325 Lock Street, Galt ON N1R 3Y8",7804921637,1978-06-06
2320,Kevin Jordan,"2333 Ontario St, St Catharines ON L2N 1S8",7096891333,1978-11-09
3054,David Baker,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",7092771810,1981-05-01
4094,Tracey Hunt,"2421 Yonge Street, Toronto ON M4W 1J7",6479207065,1982-11-02
1163,Alyssa Shannon,"1145 Montreal Road, Ottawa ON K1L 6C7",4506356522,1987-04-27
3835,Jessica Hess,"4369 Wallbridge Loyalist Rd, Belleville ON K8N 1L9",6479078248,1988-01-22
4370,Luis Vega,"559 rue Fournier, St Jerome QC J7Z 4V1",6478482964,1989-06-19
2923,Adam Freeman,"3611 Brew Creek Rd, Vananda BC V0N 3K0",5142802173,1991-12-03
3187,Paula Lee,"3803 Gateway Blvd, Edmonton AB T6H 1J5",7785308882,1992-03-23
1873,Jenny Graham,"2092 Nelson Street, Pass Lake ON P0T 2M0",6478669107,1992-11-24
4288,Tyler Davenport,"4637 Fallon Drive, Chesley ON N0G 1L0",6478909168,1967-09-19
3583,Todd Lopez,"2229 Lockhart Drive, Barrie ON L4M 3B1",4506331661,1968-10-10
4731,Tracy Molina,"1425 Speers Road, Maple ON L6A 1G5",7783768758,1972-03-01
4573,Sabrina Martin,"4573 Tycos Dr, Toronto ON M5T 1T4",7782698101,1972-07-21
1149,Samantha Moody,"2124 Adelaide St, Toronto ON M5H 1P6",4506138097,1973-03-13
4577,Amber Lopez,"3941 Danforth Avenue,  Toronto ON M4K 1A6",5798082183,1977-03-24
2985,Leslie Parker,"3572 Bloor Street, Vegreville AB T0B 4L0",2263056874,1977-11-07
3615,Joseph Manning,"1617 Main St, Manor SK S0C 1R0",2892821070,1978-06-22
4091,Andrew Cowan,"2312 40th Street, Calgary AB T2C 2P3",9054786453,1981-10-09
3077,Lisa Brown,"391 rue Saint-Édouard, Trois Rivieres QC G9A 5S8",2896333217,1982-02-02
3639,Michael Cantrell,"2638 Heatherleigh, Cooksville ON L5A 1V9",4162251615,1985-03-20
3071,Kelly Stanley,"4559 Riedel Street, Fort Mcmurray AB T9H 3J9",7807949473,1985-06-10
2830,Thomas Hicks,"4058 49th Avenue, Qikiqtarjuaq NU X0A 0B0",6134747927,1985-11-01
3541,Emily George,"2676 Dufferin Street, Toronto ON M6H 4B6",2506832617,1986-04-08
1619,Lindsey Gonzalez,"2681 St-Jerome Street, St Jerome QC S4P 3Y2",4168534478,1991-01-01
1189,Alexander Clayton," 2546 Fallon Drive, Bayfield ON N0M 1G0",2509845419,1991-03-27
4644,Donna Davis,"148 Pape Ave, Toronto ON M4E 2V5",4182028382,1991-07-22
1987,Kent Robinson,"316 Bay Street, Toronto ON M5J 2R8",6138608400,1992-08-03
2897,Mary Wilson,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",6472353735,1996-02-27
4779,Mr. Paul Castro,"3761 Venture Place, Slave Lake AB T0G 2A2",8197269849,1997-12-25
2147,Darlene Dodson,"2249 René-Lévesque Blvd, Montreal QC H3B 4W8",3063025909,1963-12-19
3676,Donna Cook,"4862 Reserve St, Cambray ON K0M 1E0",5197972029,1965-02-03
2167,Lisa Roth,"2764 rue des Érables, Clermont QC G4A 1J8",6134196153,1967-04-03
4166,James Thompson,"2353 rue des Églises Est, Rochebaucourt QC J0Y 2J0",2043132973,1974-11-06
4316,Dr. Stephanie West,"635 Lynden Road, Orono ON L0B 1M0",5148572626,1974-12-03
4923,Julie Martinez,"2667 rue des Églises Est, Lavenir QC J0C 1B0",4183192224,1974-12-12
4885,Heather Rodriguez,"1415 40th Street, Calgary AB T2P 4L4",4508062660,1975-06-20
1324,Kimberly Stein,"813 Blanshard, Victoria BC V8W 2H9",4163758534,1977-04-14
1280,Scott Chase,"1519 René-Lévesque Blvd, Montreal QC H3B 4W8",2264403909,1978-06-06
2596,Sean Hawkins,"557 rue Saint-Antoine, Granby QC J2H 2H5",2049513362,1978-11-09
1432,Douglas Smith,"2125 Parkdale Ave, Brockville ON K6V 4X4",8192761880,1981-05-01
2029,Adriana Baldwin,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",9026758423,1982-11-02
2984,Christopher Smith,"169 rue des Églises Est, Malartic QC J0Y 1Z0",7807815369,1987-04-27
3806,Anthony Yang,"4964 Blind Bay Road, Salmon Arm BC V0E 2T0",4169072985,1988-01-22
4065,Todd Silva,"2051 Birkett Lane, Brantford ON N3T 2Z8",6043306322,1989-06-19
2333,Brandon Eaton II,"4078 Riedel Street, Fort Mcmurray AB T9H 3J9",2264324355,1991-12-03
4664,Jocelyn Dyer,"833 Nelson Street, Nobel QC P0G 1G0",2047859638,1992-03-23
3023,Derrick Barnes,"1818 Main St, Black Lake QC S0J 0H0",6044871822,1992-11-24
4621,Michael Carpenter," 2242 Carlson Road, Prince George BC  V2L 5E5",6477627201,1993-10-19
1807,Christina Chavez,"3970 Bloor Street, Ardrossan AB T0B 0E0",4502794872,1993-12-23
1297,Paul Armstrong,"1012 90th Avenue, Brooks AB T0J 0J0",6133933305,1994-03-15
3894,Chelsea Miller,"3594 Reserve St, Frankford ON K0K 2C0",7095737377,1994-03-17
1241,Erik Martin,"752 Tanner Street, Vancouver BC V5R 2T4",5148236363,1996-11-06
2869,Dennis Gaines,"1423 rue Levy, Montreal QC H3C 5K4",6136936435,1997-09-08
4585,Jacqueline Gonzales,"2424 Heritage Drive, Calgary AB T2V 2W2",9057409283,1997-11-19
4029,Tiffany Christensen,"4588 Merivale Road, Stittsville ON K2S 1B9",9023312502,1967-09-19
4768,Albert Joseph,"4559 Riedel Street, Fort Mcmurray AB T9H 3J9",5192597379,1968-10-10
4651,Debra Lane,"635 Lynden Road, Orono ON L0B 1M0",4034229023,1972-03-01
3588,Janet Ingram,"1415 40th Street, Calgary AB T2P 4L4",9027036216,1972-07-21
2559,David Gilbert,"3723 Robsonn St, Vancouver BC V6B 3K9",6134634777,1973-03-13
4647,Jason Levine,"1306 Merivale Road, Kanata ON K2K 1L9",6476979474,1977-03-24
2584,Kimberly Robinson,"3572 Bloor Street, Vegreville AB T0B 4L0",5149814128,1977-11-07
3181,Shelly Hernandez,"4096 rue Ellice, Joliette QC J6E 3E8",9025298446,1978-06-22
3464,Jennifer Walker,"2169 St. Paul Street, St Catharines ON L2S 2K4",5148901239,1981-10-09
3028,Spencer Fuller,"3611 Brew Creek Rd, Vananda BC V0N 3K0",2046592087,1982-02-02
3000,Jessica Jones,"1423 rue Levy, Montreal QC H3C 5K4",8192778207,1985-03-20
1012,Jordan Solis,"4058 49th Avenue, Qikiqtarjuaq NU X0A 0B0",4185194007,1985-06-10
4500,Tyler Newton,"2638 Heatherleigh, Cooksville ON L5A 1V9",2043968326,1985-11-01
4351,Andrew Thomas,"2333 Ontario St, St Catharines ON L2N 1S8",3065209568,1986-04-08
3681,Brandi Lowery,"2124 Adelaide St, Toronto ON M5H 1P6",2265829947,1991-01-01
4400,Fernando Keller,"2249 René-Lévesque Blvd, Montreal QC H3B 4W8",7099879734,1991-03-27
3465,Keith Henry,"2421 Yonge Street, Toronto ON M4W 1J7",8679825884,1991-07-22
1478,Andrew Bernard,"148 Pape Ave, Toronto ON M4E 2V5",7782866298,1992-08-03
2094,Arthur Norris,"4394 Islington Ave,  Toronto ON M9V 2X5",5146077644,1996-02-27
4680,Christina Kelley,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",5144299382,1997-12-25
4156,Melissa Lewis,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",2503309551,1963-12-19
3300,Lisa Lang,"391 St. John Street, Viscount SK S4P 3Y2",9028945665,1965-02-03
1856,Thomas Rice,"2092 Nelson Street, Pass Lake ON P0T 2M0",7806654436,1967-04-03
3853,Ronnie Holloway,"4313 Granville St,  Halifax NS B3K 5L2",8077379695,1974-11-06
2599,Thomas Jackson,"3941 Danforth Avenue,  Toronto ON M4K 1A6",7058969913,1974-12-03
4753,Sara Williams,"2893 137th Avenue, Edmonton AB T5M 3K3",9026386911,1974-12-12
4539,Austin Jackson,"169 rue des Églises Est, Malartic QC J0Y 1Z0",3062464517,1975-06-20
3667,Andrew Richardson,"291 Speers Road, Oakville ON L6H 3H5",5876897468,1977-04-14
2620,Kristy Chambers,"391 rue Saint-Édouard, Trois Rivieres QC G9A 5S8",9053975652,1978-06-06
4817,Brandon Adams,"3803 Gateway Blvd, Edmonton AB T6H 1J5",4189308947,1978-11-09
3981,Jennifer Torres,"2312 40th Street, Calgary AB T2C 2P3",2044588578,1981-05-01
4144,Robin Nguyen,"969 Brand Road, Saskatoon SK S7K 1W8",7053947174,1982-11-02
3475,Sarah Martinez,"1942 Victoria Park Ave, Toronto ON M2J 3T7",4187879639,1987-04-27
4588,Phillip Miller,"3594 Reserve St, Frankford ON K0K 2C0",5198552007,1988-01-22
1528,Susan Wright,"2019 90th Avenue, Delia AB T0J 0W0",7806135907,1989-06-19
4403,Brian Howard,"3229 Fallon Drive, Dungannon ON N0M 1R0",4187705396,1991-12-03
2148,Jamie Simpson,"833 Nelson Street, Nobel QC P0G 1G0",5819872315,1992-03-23
4884,Jeremy White,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",7055567638,1992-11-24
2892,Catherine Hoffman,"2229 Lockhart Drive, Barrie ON L4M 3B1",5818871449,1993-10-19
2101,Charlotte Santana,"3970 Bloor Street, Ardrossan AB T0B 0E0",4509512530,1993-12-23
2518,Rachel Ward,"2676 Dufferin Street, Toronto ON M6H 4B6",5198557785,1994-03-15
4216,Jeremy Patterson,"4964 Blind Bay Road, Salmon Arm BC V0E 2T0",4187873177,1994-03-17
3783,Jodi Black,"4065 Eglinton Avenue, Tornoto ON M4P 16A",5199102365,1967-09-19
3191,Kathy Baker,"818 Thurston Dr, Orleans ON  K1C 1T1",2046031682,1968-10-10
3690,John Ray,"4798 René-Lévesque Blvd, Montreal QC H3B 4W8",5145583993,1972-03-01
4947,John Aguilar,"3973 Brand Road, Saskatoon SK S7K 1W8",5148353982,1972-07-21
4194,Rebekah Fernandez,"3806 Fallon Drive, Durham ON N0G 1R0",6138788392,1973-03-13
3786,Jennifer Morrison,"1425 Speers Road, Maple ON L6A 1G5",8194579471,1977-03-24
3428,Nicole Kramer,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",3062743273,1977-11-07
1830,Patrick Wheeler,"4596 Duke Street, Montreal QC H3C 5K4",7053605740,1978-06-22
3379,Justin Roy,"4511 Main St,  Theodore SK S0A 4C0",6046209895,1981-10-09
3213,Erica Park,"2764 rue des Érables, Clermont QC G4A 1J8",4037233272,1982-02-02
1480,Luis Roberts,"2051 Birkett Lane, Brantford ON N3T 2Z8",2047038859,1985-03-20
4984,Joanna Wallace,"615 90th Avenue, Schuler AB T0J 3B0",9056536298,1985-06-10
1317,Patricia Ramirez,"1012 90th Avenue, Brooks AB T0J 0J0",7809607219,1985-11-01
4026,Cory Rice,"1145 Montreal Road, Ottawa ON K1L 6C7",4039715016,1986-04-08
4719,Zachary Miller,"4637 Fallon Drive, Chesley ON N0G 1L0",9058674541,1991-01-01
4302,Phillip Fisher,"2531 King George Hwy, Surrey BC V3W 4E3",5816473911,1991-03-27
4137,Matthew Bowen,"1507 St. John Street, Beechy SK S4P 3Y2",7782855605,1991-07-22
3158,Randy White,"559 rue Fournier, St Jerome QC J7Z 4V1",9022042494,1992-08-03
4269,Kathleen Morgan,"3145 Richford Road, Napierville QC J0J 1L0",9057741961,1996-02-27
4868,Kyle Matthews,"3761 Venture Place, Slave Lake AB T0G 2A2",5145538156,1997-12-25
4415,Nicole Robinson,"2424 Heritage Drive, Calgary AB T2V 2W2",3066403056,1963-12-19
3169,Todd Petersen,"1818 Main St, Black Lake QC S0J 0H0",9022166283,1965-02-03
4951,Aaron Graham,"752 Tanner Street, Vancouver BC V5R 2T4",9052352788,1967-09-19
4306,Thomas Robinson," 2325 Lock Street, Galt ON N1R 3Y8",2507328469,1968-10-10
4258,Suzanne Smith,"2353 rue des Églises Est, Rochebaucourt QC J0Y 2J0",9024632889,1972-03-01
3437,Michelle Joyce,"796 avenue Royale, Quebec QC G1P 4R5",2505992397,1972-07-21
2409,Matthew Jones,"1807 Albert Street,  Herbert SK S4P 3Y2",3065309370,1973-03-13
2517,Paul Rosario,"2290 rue de la Gauchetière, Montreal QC H3B 2M3",2498882208,1977-03-24
3695,Stacy Morgan,"4573 Tycos Dr, Toronto ON M5T 1T4",3066402475,1977-11-07
3707,Linda Decker,"1152 rue Levy, Montreal QC H3C 5K4",3062056301,1978-06-22
3438,Christina Mason,"316 Bay Street, Toronto ON M5J 2R8",2508571295,1981-10-09
3307,James Miranda,"1163 Weir Crescent, Toronto ON M1E 3T8",7805914999,1982-02-02
4915,Eric Francis,"86 Eglinton Avenue, Toronto ON M4P 1A6",2504081791,1985-03-20
3514,Brittany Preston,"2958 Beaver Creek, Thornhill ON L4J 1W2",4034339153,1985-06-10
4222,Brian Young,"2125 Parkdale Ave, Brockville ON K6V 4X4",6472934037,1985-11-01
3653,Janice Wagner,"699 Nelson Street, Hudson ON P0V 1X0",7806393638,1986-04-08
3917,Timothy Huber,"557 rue Saint-Antoine, Granby QC J2H 2H5",2046448571,1991-01-01
3264,Justin Santiago,"813 Blanshard, Victoria BC V8W 2H9",7787351369,1991-03-27
2653,Miranda Anderson,"173 Heritage Drive, Calgary AB T2V 2W2",7056521444,1991-07-22
4314,Ryan Andrews,"4078 Riedel Street, Fort Mcmurray AB T9H 3J9",4167632589,1992-08-03
2256,Amber Vazquez,"1011 Tolmie St, Vancouver BC V6R 4C5",3069921272,1996-02-27
4006,Paul Thompson,"2422 Central Pkwy, Mississauga ON L5L 5S1",2504154576,1997-12-25
4488,John Garcia,"2893 Runnymede Rd, Toronto ON M6S 2Z7",6479366738,1963-12-19
4248,Kevin Collier,"4369 Wallbridge Loyalist Rd, Belleville ON K8N 1L9",6139611536,1965-02-03
4907,Mary Henry,"1260 Bay Street, Toronto ON M5J 2R8",5068186887,1967-04-03
3255,Dustin Heath,"3705 Nelson Street, Delvin ON POW 1C0",7058027080,1974-11-06
1887,Charles Howard,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",3064497972,1974-12-03
4628,James Hernandez,"1682 MacLaren Street, Ottawa ON K1P 5M7",5812595753,1974-12-12
4867,Margaret Woods,"1377 Glover Road, Fort Langley BC V3A 6X5",2262402702,1975-06-20
4081,Amber Williams,"4896 Whitmore Road,  Fort Erie ON L0L 0L0",4164024247,1977-04-14
4718,Austin Chang," 2546 Fallon Drive, Bayfield ON N0M 1G0",2262392370,1978-06-06
1734,Frank English,"1914 Parkdale Ave, Cornwall ON K6J 3P7",4183451383,1978-11-09
4674,Nicole Smith,"2304 Fallon Drive, Tiverton ON N0G 2T0",9057747924,1981-05-01
4903,Katherine Keller,"1519 René-Lévesque Blvd, Montreal QC H3B 4W8",6042968688,1982-11-02
1855,Jodi Lambert,"1617 Main St, Manor SK S0C 1R0",6135487540,1987-04-27
1217,Michelle Nguyen DVM,"1536 Blanshard, Victoria BC V8W 2H9",7805047838,1988-01-22
2130,Dana Lopez,"2667 rue des Églises Est, Lavenir QC J0C 1B0",4182403136,1989-06-19
4866,Brittany Clark,"3385 40th Street, Calgary AB T2K 0P7",5199787290,1991-12-03
2859,Allison Cardenas,"2681 St-Jerome Street, St Jerome QC S4P 3Y2",4037386593,1992-03-23
4875,Vanessa Boyd," 2242 Carlson Road, Prince George BC  V2L 5E5",4187365379,1992-11-24
4978,Reginald Freeman,"3504 Rose Street, Regina SK S4P 3Y2",4034848667,1993-10-19
1972,Tommy Miller,"4862 Reserve St, Cambray ON K0M 1E0",4316452742,1993-12-23
1487,Bobby Miller MD,"622 Nelson Street, Big Trout Lake ON P0V 1G0",4165592559,1994-03-15
2001,William Durham,"4046 40th Street, Calgary AB T2M 0G6",7805806341,1994-03-17
1965,Robert Rivera,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",4505716247,1996-11-06
1685,Norma Reeves,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",8199802811,1997-09-08
3830,Adrian Deleon,"1163 Weir Crescent, Toronto ON M1E 3T8",5144023969,1997-11-19
3860,Paul Christian,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",7783068288,1967-09-19
3956,Meagan Thomas,"316 Bay Street, Toronto ON M5J 2R8",6135892458,1968-10-10
3269,Alexis Lee,"2422 Central Pkwy, Mississauga ON L5L 5S1",7809129893,1972-03-01
2252,Chad White,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",7057319687,1972-07-21
4963,Deborah Collins,"2333 Ontario St, St Catharines ON L2N 1S8",5195275623,1973-03-13
1725,Frank Robinson,"2092 Nelson Street, Pass Lake ON P0T 2M0",2263561236,1977-03-24
4002,Daniel Jacobson,"1306 Merivale Road, Kanata ON K2K 1L9",2892278396,1977-11-07
4943,Barbara Vega,"4964 Blind Bay Road, Salmon Arm BC V0E 2T0",4169308900,1978-06-22
1164,Yvette Phillips,"4862 Reserve St, Cambray ON K0M 1E0",6475673337,1981-10-09
4449,Connor Newton,"3761 Venture Place, Slave Lake AB T0G 2A2",5877583864,1982-02-02
2524,Jennifer Ross,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",5198351854,1985-03-20
2537,Mr. Caleb Rodriguez,"1682 MacLaren Street, Ottawa ON K1P 5M7",5069991657,1985-06-10
4964,Jessica Hart,"2290 rue de la Gauchetière, Montreal QC H3B 2M3",5147935912,1985-11-01
4293,Jennifer Nelson,"752 Tanner Street, Vancouver BC V5R 2T4",2046335009,1986-04-08
2687,Troy Hudson,"3385 40th Street, Calgary AB T2K 0P7",2262285205,1991-01-01
2912,Sharon Rogers,"2958 Beaver Creek, Thornhill ON L4J 1W2",2042148088,1991-03-27
4554,Mark Munoz,"3941 Danforth Avenue,  Toronto ON M4K 1A6",4165326112,1991-07-22
4404,Teresa Garza,"148 Pape Ave, Toronto ON M4E 2V5",6479247919,1992-08-03
3334,John Parker,"557 rue Saint-Antoine, Granby QC J2H 2H5",5198455987,1996-02-27
2344,Richard Knox,"4046 40th Street, Calgary AB T2M 0G6",2045093555,1997-12-25
2844,Olivia Leach,"4798 René-Lévesque Blvd, Montreal QC H3B 4W8",5064248052,1963-12-19
4453,Lauren Barnes,"635 Lynden Road, Orono ON L0B 1M0",7055127300,1965-02-03
3793,Pamela Rivera,"4394 Islington Ave,  Toronto ON M9V 2X5",2506994693,1967-04-03
2486,Andrew Howe,"3973 Brand Road, Saskatoon SK S7K 1W8",2507474345,1974-11-06
2489,Christina Castillo,"1377 Glover Road, Fort Langley BC V3A 6X5",2047896267,1974-12-03
4072,Kristopher Thompson,"615 90th Avenue, Schuler AB T0J 3B0",4505639045,1974-12-12
1814,Daniel Fleming,"3970 Bloor Street, Ardrossan AB T0B 0E0",4502244649,1975-06-20
3688,Brittany Peck,"2764 rue des Érables, Clermont QC G4A 1J8",9025724715,1977-04-14
3312,Bonnie Odonnell,"1260 Bay Street, Toronto ON M5J 2R8",8199851897,1978-06-06
4417,Terri Watson,"1942 Victoria Park Ave, Toronto ON M2J 3T7",7055692363,1978-11-09
1756,Gabriel Campbell," 2546 Fallon Drive, Bayfield ON N0M 1G0",5068626227,1981-05-01
3828,Angela White,"4511 Main St,  Theodore SK S0A 4C0",5067854275,1982-11-02
4373,Nicholas Edwards,"699 Nelson Street, Hudson ON P0V 1X0",9026185705,1987-04-27
3892,Ashley Kim,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",5194488329,1988-01-22
3682,Joseph Hill,"3806 Fallon Drive, Durham ON N0G 1R0",5195177812,1989-06-19
3799,Michael Anderson,"4065 Eglinton Avenue, Tornoto ON M4P 16A",4506186313,1991-12-03
1818,Miss Natalie Cabrera,"2229 Lockhart Drive, Barrie ON L4M 3B1",4169748311,1992-03-23
4587,Alexis Anderson,"969 Brand Road, Saskatoon SK S7K 1W8",7094003162,1992-11-24
1516,Peter Gonzalez,"3594 Reserve St, Frankford ON K0K 2C0",7055507949,1993-10-19
4697,Rebecca Arnold,"4896 Whitmore Road,  Fort Erie ON L0L 0L0",2049587797,1993-12-23
3019,Kathleen Moore,"4313 Granville St,  Halifax NS B3K 5L2",5878899290,1994-03-15
4376,Jimmy Hernandez,"169 rue des Églises Est, Malartic QC J0Y 1Z0",2897018092,1994-03-17
2968,James Baird,"2312 40th Street, Calgary AB T2C 2P3",8675817272,1967-09-19
4252,Ryan Pruitt,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",9022698197,1968-10-10
3143,Brian Myers,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",5195086122,1972-03-01
2430,Leslie Evans DDS,"559 rue Fournier, St Jerome QC J7Z 4V1",9059469807,1972-07-21
3360,Jessica Skinner,"622 Nelson Street, Big Trout Lake ON P0V 1G0",5065402369,1973-03-13
3189,Scott Weber,"3572 Bloor Street, Vegreville AB T0B 4L0",8076204026,1977-03-24
2887,Peter Romero,"2304 Fallon Drive, Tiverton ON N0G 2T0",4383906449,1977-11-07
2116,Nancy Harmon,"86 Eglinton Avenue, Toronto ON M4P 1A6",5065864804,1978-06-22
